agent_nr,rate,noise,Self,Other,trial,strategy
6,0.65,0.2,0,1,59,LSWS
6,0.65,0.2,0,1,60,LSWS
6,0.65,0.2,0,1,61,LSWS
6,0.65,0.2,0,1,62,LSWS
6,0.65,0.2,0,1,63,LSWS
6,0.65,0.2,0,1,64,LSWS
6,0.65,0.2,0,1,65,LSWS
6,0.65,0.2,0,0,66,LSWS
6,0.65,0.2,1,1,67,LSWS
6,0.65,0.2,0,1,68,LSWS
6,0.65,0.2,0,1,69,LSWS
6,0.65,0.2,0,0,70,LSWS
6,0.65,0.2,1,1,71,LSWS
6,0.65,0.2,0,1,72,LSWS
6,0.65,0.2,0,0,73,LSWS
6,0.65,0.2,1,1,74,LSWS
6,0.65,0.2,0,1,75,LSWS
6,0.65,0.2,1,1,76,LSWS
6,0.65,0.2,0,1,77,LSWS
6,0.65,0.2,0,1,78,LSWS
6,0.65,0.2,0,1,79,LSWS
6,0.65,0.2,0,1,80,LSWS
6,0.65,0.2,0,1,81,LSWS
6,0.65,0.2,0,1,82,LSWS
6,0.65,0.2,0,0,83,LSWS
6,0.65,0.2,1,1,84,LSWS
6,0.65,0.2,1,0,85,LSWS
6,0.65,0.2,1,1,86,LSWS
6,0.65,0.2,0,1,87,LSWS
6,0.65,0.2,0,1,88,LSWS
6,0.65,0.2,0,1,89,LSWS
6,0.65,0.2,0,1,90,LSWS
6,0.65,0.2,1,1,91,LSWS
6,0.65,0.2,1,0,92,LSWS
6,0.65,0.2,1,1,93,LSWS
6,0.65,0.2,0,1,94,LSWS
6,0.65,0.2,0,1,95,LSWS
6,0.65,0.2,0,1,96,LSWS
6,0.65,0.2,0,1,97,LSWS
6,0.65,0.2,0,1,98,LSWS
6,0.65,0.2,0,1,99,LSWS
6,0.65,0.2,0,1,100,LSWS
6,0.65,0.2,0,1,101,LSWS
6,0.65,0.2,0,1,102,LSWS
6,0.65,0.2,0,1,103,LSWS
6,0.65,0.2,0,1,104,LSWS
6,0.65,0.2,0,0,105,LSWS
6,0.65,0.2,1,1,106,LSWS
6,0.65,0.2,0,1,107,LSWS
6,0.65,0.2,0,0,108,LSWS
6,0.65,0.2,1,1,109,LSWS
6,0.65,0.2,0,1,110,LSWS
6,0.65,0.2,0,1,111,LSWS
6,0.65,0.2,0,1,112,LSWS
6,0.65,0.2,0,0,113,LSWS
6,0.65,0.2,1,0,114,LSWS
6,0.65,0.2,1,1,115,LSWS
6,0.65,0.2,0,0,116,LSWS
6,0.65,0.2,1,1,117,LSWS
6,0.65,0.2,0,1,118,LSWS
6,0.65,0.2,0,0,119,LSWS
6,0.65,0.2,1,1,120,LSWS
7,0.65,0.2,0,0,1,LSWS
7,0.65,0.2,1,0,2,LSWS
7,0.65,0.2,1,1,3,LSWS
7,0.65,0.2,0,0,4,LSWS
7,0.65,0.2,1,1,5,LSWS
7,0.65,0.2,0,1,6,LSWS
7,0.65,0.2,0,0,7,LSWS
7,0.65,0.2,1,1,8,LSWS
7,0.65,0.2,0,1,9,LSWS
7,0.65,0.2,0,0,10,LSWS
7,0.65,0.2,1,1,11,LSWS
7,0.65,0.2,0,1,12,LSWS
7,0.65,0.2,0,0,13,LSWS
7,0.65,0.2,1,0,14,LSWS
7,0.65,0.2,1,1,15,LSWS
7,0.65,0.2,0,0,16,LSWS
7,0.65,0.2,1,1,17,LSWS
7,0.65,0.2,0,1,18,LSWS
7,0.65,0.2,1,0,19,LSWS
7,0.65,0.2,1,1,20,LSWS
7,0.65,0.2,0,1,21,LSWS
7,0.65,0.2,0,0,22,LSWS
7,0.65,0.2,1,1,23,LSWS
7,0.65,0.2,1,0,24,LSWS
7,0.65,0.2,1,1,25,LSWS
7,0.65,0.2,0,1,26,LSWS
7,0.65,0.2,1,1,27,LSWS
7,0.65,0.2,0,0,28,LSWS
7,0.65,0.2,1,1,29,LSWS
7,0.65,0.2,1,1,30,LSWS
7,0.65,0.2,0,0,31,LSWS
7,0.65,0.2,1,1,32,LSWS
7,0.65,0.2,0,1,33,LSWS
7,0.65,0.2,0,1,34,LSWS
7,0.65,0.2,0,1,35,LSWS
7,0.65,0.2,0,1,36,LSWS
7,0.65,0.2,0,1,37,LSWS
7,0.65,0.2,0,1,38,LSWS
7,0.65,0.2,0,0,39,LSWS
7,0.65,0.2,1,1,40,LSWS
7,0.65,0.2,0,0,41,LSWS
7,0.65,0.2,0,0,42,LSWS
7,0.65,0.2,0,1,43,LSWS
7,0.65,0.2,0,0,44,LSWS
7,0.65,0.2,1,1,45,LSWS
7,0.65,0.2,0,0,46,LSWS
7,0.65,0.2,1,1,47,LSWS
7,0.65,0.2,0,1,48,LSWS
7,0.65,0.2,0,1,49,LSWS
7,0.65,0.2,0,0,50,LSWS
7,0.65,0.2,1,1,51,LSWS
7,0.65,0.2,1,1,52,LSWS
7,0.65,0.2,0,1,53,LSWS
7,0.65,0.2,0,1,54,LSWS
7,0.65,0.2,0,0,55,LSWS
7,0.65,0.2,0,1,56,LSWS
7,0.65,0.2,0,1,57,LSWS
7,0.65,0.2,0,1,58,LSWS
7,0.65,0.2,0,1,59,LSWS
7,0.65,0.2,0,1,60,LSWS
7,0.65,0.2,0,1,61,LSWS
7,0.65,0.2,0,1,62,LSWS
7,0.65,0.2,0,1,63,LSWS
7,0.65,0.2,0,1,64,LSWS
7,0.65,0.2,0,1,65,LSWS
7,0.65,0.2,0,1,66,LSWS
7,0.65,0.2,0,1,67,LSWS
7,0.65,0.2,0,1,68,LSWS
7,0.65,0.2,0,1,69,LSWS
7,0.65,0.2,0,1,70,LSWS
7,0.65,0.2,0,1,71,LSWS
7,0.65,0.2,0,1,72,LSWS
7,0.65,0.2,0,0,73,LSWS
7,0.65,0.2,1,0,74,LSWS
7,0.65,0.2,1,1,75,LSWS
7,0.65,0.2,0,1,76,LSWS
7,0.65,0.2,0,0,77,LSWS
7,0.65,0.2,0,1,78,LSWS
7,0.65,0.2,0,0,79,LSWS
7,0.65,0.2,1,1,80,LSWS
7,0.65,0.2,0,1,81,LSWS
7,0.65,0.2,0,1,82,LSWS
7,0.65,0.2,0,1,83,LSWS
7,0.65,0.2,0,0,84,LSWS
7,0.65,0.2,1,1,85,LSWS
7,0.65,0.2,0,1,86,LSWS
7,0.65,0.2,0,1,87,LSWS
7,0.65,0.2,0,0,88,LSWS
7,0.65,0.2,1,1,89,LSWS
7,0.65,0.2,0,1,90,LSWS
7,0.65,0.2,0,1,91,LSWS
7,0.65,0.2,0,1,92,LSWS
7,0.65,0.2,0,1,93,LSWS
7,0.65,0.2,0,1,94,LSWS
7,0.65,0.2,1,1,95,LSWS
7,0.65,0.2,0,1,96,LSWS
7,0.65,0.2,0,1,97,LSWS
7,0.65,0.2,0,1,98,LSWS
7,0.65,0.2,0,1,99,LSWS
7,0.65,0.2,0,1,100,LSWS
7,0.65,0.2,0,0,101,LSWS
7,0.65,0.2,1,1,102,LSWS
7,0.65,0.2,0,1,103,LSWS
7,0.65,0.2,0,1,104,LSWS
7,0.65,0.2,0,1,105,LSWS
7,0.65,0.2,0,1,106,LSWS
7,0.65,0.2,0,1,107,LSWS
7,0.65,0.2,0,0,108,LSWS
7,0.65,0.2,1,1,109,LSWS
7,0.65,0.2,0,0,110,LSWS
7,0.65,0.2,1,0,111,LSWS
7,0.65,0.2,1,1,112,LSWS
7,0.65,0.2,0,0,113,LSWS
7,0.65,0.2,1,1,114,LSWS
7,0.65,0.2,0,1,115,LSWS
7,0.65,0.2,0,1,116,LSWS
7,0.65,0.2,1,0,117,LSWS
7,0.65,0.2,1,0,118,LSWS
7,0.65,0.2,1,0,119,LSWS
7,0.65,0.2,1,1,120,LSWS
8,0.65,0.2,0,1,1,LSWS
8,0.65,0.2,0,1,2,LSWS
8,0.65,0.2,0,0,3,LSWS
8,0.65,0.2,0,0,4,LSWS
8,0.65,0.2,1,1,5,LSWS
8,0.65,0.2,0,1,6,LSWS
8,0.65,0.2,0,1,7,LSWS
8,0.65,0.2,0,0,8,LSWS
8,0.65,0.2,1,1,9,LSWS
8,0.65,0.2,0,1,10,LSWS
8,0.65,0.2,0,0,11,LSWS
8,0.65,0.2,0,1,12,LSWS
8,0.65,0.2,0,1,13,LSWS
8,0.65,0.2,0,0,14,LSWS
8,0.65,0.2,1,0,15,LSWS
8,0.65,0.2,1,1,16,LSWS
8,0.65,0.2,0,1,17,LSWS
8,0.65,0.2,0,1,18,LSWS
8,0.65,0.2,1,0,19,LSWS
8,0.65,0.2,1,0,20,LSWS
8,0.65,0.2,1,0,21,LSWS
8,0.65,0.2,1,1,22,LSWS
8,0.65,0.2,0,0,23,LSWS
8,0.65,0.2,1,0,24,LSWS
8,0.65,0.2,1,1,25,LSWS
8,0.65,0.2,0,1,26,LSWS
8,0.65,0.2,1,1,27,LSWS
8,0.65,0.2,0,1,28,LSWS
8,0.65,0.2,0,1,29,LSWS
8,0.65,0.2,0,1,30,LSWS
8,0.65,0.2,0,1,31,LSWS
8,0.65,0.2,0,0,32,LSWS
8,0.65,0.2,1,1,33,LSWS
8,0.65,0.2,1,1,34,LSWS
8,0.65,0.2,0,1,35,LSWS
8,0.65,0.2,0,0,36,LSWS
8,0.65,0.2,1,0,37,LSWS
8,0.65,0.2,1,0,38,LSWS
8,0.65,0.2,1,1,39,LSWS
8,0.65,0.2,0,1,40,LSWS
8,0.65,0.2,0,0,41,LSWS
8,0.65,0.2,1,0,42,LSWS
8,0.65,0.2,1,0,43,LSWS
8,0.65,0.2,1,1,44,LSWS
8,0.65,0.2,0,0,45,LSWS
8,0.65,0.2,1,0,46,LSWS
8,0.65,0.2,1,1,47,LSWS
8,0.65,0.2,1,1,48,LSWS
8,0.65,0.2,0,0,49,LSWS
8,0.65,0.2,1,0,50,LSWS
8,0.65,0.2,1,1,51,LSWS
8,0.65,0.2,0,1,52,LSWS
8,0.65,0.2,0,1,53,LSWS
8,0.65,0.2,0,1,54,LSWS
8,0.65,0.2,0,1,55,LSWS
8,0.65,0.2,0,1,56,LSWS
8,0.65,0.2,0,0,57,LSWS
8,0.65,0.2,1,0,58,LSWS
8,0.65,0.2,1,1,59,LSWS
8,0.65,0.2,0,0,60,LSWS
8,0.65,0.2,1,0,61,LSWS
8,0.65,0.2,1,1,62,LSWS
8,0.65,0.2,0,0,63,LSWS
8,0.65,0.2,1,1,64,LSWS
8,0.65,0.2,0,0,65,LSWS
8,0.65,0.2,1,1,66,LSWS
8,0.65,0.2,0,1,67,LSWS
8,0.65,0.2,1,0,68,LSWS
8,0.65,0.2,1,1,69,LSWS
8,0.65,0.2,0,0,70,LSWS
8,0.65,0.2,1,0,71,LSWS
8,0.65,0.2,0,0,72,LSWS
8,0.65,0.2,1,1,73,LSWS
8,0.65,0.2,1,1,74,LSWS
8,0.65,0.2,0,0,75,LSWS
8,0.65,0.2,1,0,76,LSWS
8,0.65,0.2,1,1,77,LSWS
8,0.65,0.2,0,1,78,LSWS
8,0.65,0.2,1,1,79,LSWS
8,0.65,0.2,0,1,80,LSWS
8,0.65,0.2,0,1,81,LSWS
8,0.65,0.2,0,1,82,LSWS
8,0.65,0.2,0,1,83,LSWS
8,0.65,0.2,0,1,84,LSWS
8,0.65,0.2,0,0,85,LSWS
8,0.65,0.2,0,0,86,LSWS
8,0.65,0.2,0,1,87,LSWS
8,0.65,0.2,0,1,88,LSWS
8,0.65,0.2,1,1,89,LSWS
8,0.65,0.2,0,0,90,LSWS
8,0.65,0.2,1,1,91,LSWS
8,0.65,0.2,0,0,92,LSWS
8,0.65,0.2,1,0,93,LSWS
8,0.65,0.2,1,1,94,LSWS
8,0.65,0.2,0,0,95,LSWS
8,0.65,0.2,1,0,96,LSWS
8,0.65,0.2,1,0,97,LSWS
8,0.65,0.2,1,1,98,LSWS
8,0.65,0.2,0,1,99,LSWS
8,0.65,0.2,0,1,100,LSWS
8,0.65,0.2,0,1,101,LSWS
8,0.65,0.2,0,0,102,LSWS
8,0.65,0.2,1,0,103,LSWS
8,0.65,0.2,1,1,104,LSWS
8,0.65,0.2,0,1,105,LSWS
8,0.65,0.2,0,1,106,LSWS
8,0.65,0.2,0,0,107,LSWS
8,0.65,0.2,1,0,108,LSWS
8,0.65,0.2,1,1,109,LSWS
8,0.65,0.2,0,0,110,LSWS
8,0.65,0.2,1,1,111,LSWS
8,0.65,0.2,0,1,112,LSWS
8,0.65,0.2,0,1,113,LSWS
8,0.65,0.2,1,1,114,LSWS
8,0.65,0.2,0,1,115,LSWS
8,0.65,0.2,0,0,116,LSWS
8,0.65,0.2,1,0,117,LSWS
8,0.65,0.2,1,1,118,LSWS
8,0.65,0.2,0,0,119,LSWS
8,0.65,0.2,1,0,120,LSWS
9,0.65,0.2,1,0,1,LSWS
9,0.65,0.2,1,0,2,LSWS
9,0.65,0.2,1,1,3,LSWS
9,0.65,0.2,0,1,4,LSWS
9,0.65,0.2,0,0,5,LSWS
9,0.65,0.2,1,1,6,LSWS
9,0.65,0.2,0,0,7,LSWS
9,0.65,0.2,1,1,8,LSWS
9,0.65,0.2,0,1,9,LSWS
9,0.65,0.2,0,1,10,LSWS
9,0.65,0.2,1,1,11,LSWS
9,0.65,0.2,0,1,12,LSWS
9,0.65,0.2,0,1,13,LSWS
9,0.65,0.2,0,1,14,LSWS
9,0.65,0.2,0,0,15,LSWS
9,0.65,0.2,1,0,16,LSWS
9,0.65,0.2,1,0,17,LSWS
9,0.65,0.2,1,0,18,LSWS
9,0.65,0.2,1,1,19,LSWS
9,0.65,0.2,0,1,20,LSWS
9,0.65,0.2,0,0,21,LSWS
9,0.65,0.2,1,1,22,LSWS
9,0.65,0.2,0,0,23,LSWS
9,0.65,0.2,0,1,24,LSWS
9,0.65,0.2,0,0,25,LSWS
9,0.65,0.2,1,1,26,LSWS
9,0.65,0.2,0,0,27,LSWS
9,0.65,0.2,1,1,28,LSWS
9,0.65,0.2,0,1,29,LSWS
9,0.65,0.2,1,1,30,LSWS
9,0.65,0.2,0,1,31,LSWS
9,0.65,0.2,0,0,32,LSWS
9,0.65,0.2,1,0,33,LSWS
9,0.65,0.2,1,0,34,LSWS
9,0.65,0.2,1,1,35,LSWS
9,0.65,0.2,0,1,36,LSWS
9,0.65,0.2,0,1,37,LSWS
9,0.65,0.2,0,1,38,LSWS
9,0.65,0.2,0,0,39,LSWS
9,0.65,0.2,1,1,40,LSWS
9,0.65,0.2,0,1,41,LSWS
9,0.65,0.2,0,0,42,LSWS
9,0.65,0.2,1,1,43,LSWS
9,0.65,0.2,0,1,44,LSWS
9,0.65,0.2,0,0,45,LSWS
9,0.65,0.2,0,0,46,LSWS
9,0.65,0.2,1,1,47,LSWS
9,0.65,0.2,0,1,48,LSWS
9,0.65,0.2,0,0,49,LSWS
9,0.65,0.2,1,0,50,LSWS
9,0.65,0.2,1,1,51,LSWS
9,0.65,0.2,0,1,52,LSWS
9,0.65,0.2,0,1,53,LSWS
9,0.65,0.2,0,1,54,LSWS
9,0.65,0.2,0,1,55,LSWS
9,0.65,0.2,0,0,56,LSWS
9,0.65,0.2,1,1,57,LSWS
9,0.65,0.2,0,0,58,LSWS
9,0.65,0.2,0,0,59,LSWS
9,0.65,0.2,1,0,60,LSWS
9,0.65,0.2,1,1,61,LSWS
9,0.65,0.2,0,0,62,LSWS
9,0.65,0.2,1,0,63,LSWS
9,0.65,0.2,1,1,64,LSWS
9,0.65,0.2,0,1,65,LSWS
9,0.65,0.2,1,1,66,LSWS
9,0.65,0.2,0,0,67,LSWS
9,0.65,0.2,0,0,68,LSWS
9,0.65,0.2,1,0,69,LSWS
9,0.65,0.2,1,0,70,LSWS
9,0.65,0.2,1,1,71,LSWS
9,0.65,0.2,0,1,72,LSWS
9,0.65,0.2,0,1,73,LSWS
9,0.65,0.2,0,1,74,LSWS
9,0.65,0.2,0,1,75,LSWS
9,0.65,0.2,0,0,76,LSWS
9,0.65,0.2,1,0,77,LSWS
9,0.65,0.2,1,0,78,LSWS
9,0.65,0.2,1,1,79,LSWS
9,0.65,0.2,0,1,80,LSWS
9,0.65,0.2,0,0,81,LSWS
9,0.65,0.2,1,1,82,LSWS
9,0.65,0.2,0,0,83,LSWS
9,0.65,0.2,1,0,84,LSWS
9,0.65,0.2,0,0,85,LSWS
9,0.65,0.2,1,0,86,LSWS
9,0.65,0.2,1,0,87,LSWS
9,0.65,0.2,1,1,88,LSWS
9,0.65,0.2,0,1,89,LSWS
9,0.65,0.2,0,0,90,LSWS
9,0.65,0.2,1,0,91,LSWS
9,0.65,0.2,1,1,92,LSWS
9,0.65,0.2,0,1,93,LSWS
9,0.65,0.2,0,0,94,LSWS
9,0.65,0.2,1,1,95,LSWS
9,0.65,0.2,0,1,96,LSWS
9,0.65,0.2,0,1,97,LSWS
9,0.65,0.2,0,1,98,LSWS
9,0.65,0.2,0,0,99,LSWS
9,0.65,0.2,1,1,100,LSWS
9,0.65,0.2,0,1,101,LSWS
9,0.65,0.2,0,0,102,LSWS
9,0.65,0.2,1,0,103,LSWS
9,0.65,0.2,1,0,104,LSWS
9,0.65,0.2,1,0,105,LSWS
9,0.65,0.2,1,1,106,LSWS
9,0.65,0.2,0,1,107,LSWS
9,0.65,0.2,0,1,108,LSWS
9,0.65,0.2,0,0,109,LSWS
9,0.65,0.2,1,1,110,LSWS
9,0.65,0.2,0,0,111,LSWS
9,0.65,0.2,1,1,112,LSWS
9,0.65,0.2,0,1,113,LSWS
9,0.65,0.2,0,1,114,LSWS
9,0.65,0.2,0,1,115,LSWS
9,0.65,0.2,0,0,116,LSWS
9,0.65,0.2,1,1,117,LSWS
9,0.65,0.2,0,1,118,LSWS
9,0.65,0.2,1,1,119,LSWS
9,0.65,0.2,0,1,120,LSWS
10,0.65,0.2,0,0,1,LSWS
10,0.65,0.2,1,0,2,LSWS
10,0.65,0.2,1,1,3,LSWS
10,0.65,0.2,0,1,4,LSWS
10,0.65,0.2,0,0,5,LSWS
10,0.65,0.2,1,0,6,LSWS
10,0.65,0.2,1,1,7,LSWS
10,0.65,0.2,0,1,8,LSWS
10,0.65,0.2,0,0,9,LSWS
10,0.65,0.2,1,1,10,LSWS
10,0.65,0.2,1,0,11,LSWS
10,0.65,0.2,1,0,12,LSWS
10,0.65,0.2,1,0,13,LSWS
10,0.65,0.2,0,1,14,LSWS
10,0.65,0.2,0,1,15,LSWS
10,0.65,0.2,0,1,16,LSWS
10,0.65,0.2,0,1,17,LSWS
10,0.65,0.2,0,1,18,LSWS
10,0.65,0.2,0,0,19,LSWS
10,0.65,0.2,1,1,20,LSWS
10,0.65,0.2,0,1,21,LSWS
10,0.65,0.2,0,1,22,LSWS
10,0.65,0.2,0,0,23,LSWS
10,0.65,0.2,1,0,24,LSWS
10,0.65,0.2,1,0,25,LSWS
10,0.65,0.2,1,1,26,LSWS
10,0.65,0.2,0,1,27,LSWS
10,0.65,0.2,0,0,28,LSWS
10,0.65,0.2,1,1,29,LSWS
10,0.65,0.2,0,1,30,LSWS
10,0.65,0.2,0,1,31,LSWS
10,0.65,0.2,0,1,32,LSWS
10,0.65,0.2,0,0,33,LSWS
10,0.65,0.2,1,0,34,LSWS
10,0.65,0.2,1,1,35,LSWS
10,0.65,0.2,0,0,36,LSWS
10,0.65,0.2,1,1,37,LSWS
10,0.65,0.2,0,0,38,LSWS
10,0.65,0.2,1,1,39,LSWS
10,0.65,0.2,0,0,40,LSWS
10,0.65,0.2,0,1,41,LSWS
10,0.65,0.2,0,0,42,LSWS
10,0.65,0.2,1,1,43,LSWS
10,0.65,0.2,0,1,44,LSWS
10,0.65,0.2,0,1,45,LSWS
10,0.65,0.2,0,1,46,LSWS
10,0.65,0.2,0,1,47,LSWS
10,0.65,0.2,0,1,48,LSWS
10,0.65,0.2,0,0,49,LSWS
10,0.65,0.2,1,1,50,LSWS
10,0.65,0.2,0,1,51,LSWS
10,0.65,0.2,0,0,52,LSWS
10,0.65,0.2,1,1,53,LSWS
10,0.65,0.2,0,1,54,LSWS
10,0.65,0.2,0,0,55,LSWS
10,0.65,0.2,1,0,56,LSWS
10,0.65,0.2,0,1,57,LSWS
10,0.65,0.2,0,0,58,LSWS
10,0.65,0.2,1,0,59,LSWS
10,0.65,0.2,1,0,60,LSWS
10,0.65,0.2,1,0,61,LSWS
10,0.65,0.2,1,1,62,LSWS
10,0.65,0.2,0,1,63,LSWS
10,0.65,0.2,0,1,64,LSWS
10,0.65,0.2,0,1,65,LSWS
10,0.65,0.2,0,1,66,LSWS
10,0.65,0.2,0,0,67,LSWS
10,0.65,0.2,0,0,68,LSWS
10,0.65,0.2,0,1,69,LSWS
10,0.65,0.2,0,1,70,LSWS
10,0.65,0.2,0,1,71,LSWS
10,0.65,0.2,0,1,72,LSWS
10,0.65,0.2,0,1,73,LSWS
10,0.65,0.2,0,1,74,LSWS
10,0.65,0.2,0,1,75,LSWS
10,0.65,0.2,0,1,76,LSWS
10,0.65,0.2,0,1,77,LSWS
10,0.65,0.2,0,1,78,LSWS
10,0.65,0.2,0,0,79,LSWS
10,0.65,0.2,0,0,80,LSWS
10,0.65,0.2,1,1,81,LSWS
10,0.65,0.2,0,1,82,LSWS
10,0.65,0.2,0,0,83,LSWS
10,0.65,0.2,1,1,84,LSWS
10,0.65,0.2,0,1,85,LSWS
10,0.65,0.2,0,1,86,LSWS
10,0.65,0.2,0,0,87,LSWS
10,0.65,0.2,1,1,88,LSWS
10,0.65,0.2,0,0,89,LSWS
10,0.65,0.2,1,1,90,LSWS
10,0.65,0.2,0,0,91,LSWS
10,0.65,0.2,1,0,92,LSWS
10,0.65,0.2,1,0,93,LSWS
10,0.65,0.2,1,1,94,LSWS
10,0.65,0.2,0,0,95,LSWS
10,0.65,0.2,1,1,96,LSWS
10,0.65,0.2,0,1,97,LSWS
10,0.65,0.2,0,0,98,LSWS
10,0.65,0.2,1,1,99,LSWS
10,0.65,0.2,0,0,100,LSWS
10,0.65,0.2,1,1,101,LSWS
10,0.65,0.2,0,0,102,LSWS
10,0.65,0.2,0,1,103,LSWS
10,0.65,0.2,0,1,104,LSWS
10,0.65,0.2,0,1,105,LSWS
10,0.65,0.2,0,0,106,LSWS
10,0.65,0.2,1,1,107,LSWS
10,0.65,0.2,0,1,108,LSWS
10,0.65,0.2,0,0,109,LSWS
10,0.65,0.2,1,0,110,LSWS
10,0.65,0.2,1,0,111,LSWS
10,0.65,0.2,1,1,112,LSWS
10,0.65,0.2,0,0,113,LSWS
10,0.65,0.2,1,0,114,LSWS
10,0.65,0.2,1,1,115,LSWS
10,0.65,0.2,0,1,116,LSWS
10,0.65,0.2,0,1,117,LSWS
10,0.65,0.2,0,0,118,LSWS
10,0.65,0.2,1,1,119,LSWS
10,0.65,0.2,0,0,120,LSWS
11,0.65,0.2,1,0,1,LSWS
11,0.65,0.2,1,0,2,LSWS
11,0.65,0.2,0,0,3,LSWS
11,0.65,0.2,1,0,4,LSWS
11,0.65,0.2,1,1,5,LSWS
11,0.65,0.2,0,1,6,LSWS
11,0.65,0.2,0,1,7,LSWS
11,0.65,0.2,0,0,8,LSWS
11,0.65,0.2,1,0,9,LSWS
11,0.65,0.2,1,1,10,LSWS
11,0.65,0.2,0,1,11,LSWS
11,0.65,0.2,0,1,12,LSWS
11,0.65,0.2,0,0,13,LSWS
11,0.65,0.2,1,1,14,LSWS
11,0.65,0.2,0,0,15,LSWS
11,0.65,0.2,1,1,16,LSWS
11,0.65,0.2,0,1,17,LSWS
11,0.65,0.2,0,0,18,LSWS
11,0.65,0.2,1,1,19,LSWS
11,0.65,0.2,0,1,20,LSWS
11,0.65,0.2,0,1,21,LSWS
11,0.65,0.2,1,0,22,LSWS
11,0.65,0.2,1,0,23,LSWS
11,0.65,0.2,1,1,24,LSWS
11,0.65,0.2,0,0,25,LSWS
11,0.65,0.2,1,1,26,LSWS
11,0.65,0.2,0,1,27,LSWS
11,0.65,0.2,0,0,28,LSWS
11,0.65,0.2,1,1,29,LSWS
11,0.65,0.2,0,0,30,LSWS
11,0.65,0.2,1,0,31,LSWS
11,0.65,0.2,1,0,32,LSWS
11,0.65,0.2,1,0,33,LSWS
11,0.65,0.2,1,0,34,LSWS
11,0.65,0.2,1,1,35,LSWS
11,0.65,0.2,0,1,36,LSWS
11,0.65,0.2,1,1,37,LSWS
11,0.65,0.2,0,0,38,LSWS
11,0.65,0.2,1,1,39,LSWS
11,0.65,0.2,0,1,40,LSWS
11,0.65,0.2,0,0,41,LSWS
11,0.65,0.2,1,1,42,LSWS
11,0.65,0.2,0,0,43,LSWS
11,0.65,0.2,1,1,44,LSWS
11,0.65,0.2,0,0,45,LSWS
11,0.65,0.2,0,1,46,LSWS
11,0.65,0.2,0,1,47,LSWS
11,0.65,0.2,0,0,48,LSWS
11,0.65,0.2,1,1,49,LSWS
11,0.65,0.2,0,1,50,LSWS
11,0.65,0.2,0,0,51,LSWS
11,0.65,0.2,0,1,52,LSWS
11,0.65,0.2,0,0,53,LSWS
11,0.65,0.2,1,0,54,LSWS
11,0.65,0.2,1,0,55,LSWS
11,0.65,0.2,1,1,56,LSWS
11,0.65,0.2,0,1,57,LSWS
11,0.65,0.2,0,1,58,LSWS
11,0.65,0.2,0,0,59,LSWS
11,0.65,0.2,1,0,60,LSWS
11,0.65,0.2,1,1,61,LSWS
11,0.65,0.2,0,1,62,LSWS
11,0.65,0.2,0,1,63,LSWS
11,0.65,0.2,0,1,64,LSWS
11,0.65,0.2,1,0,65,LSWS
11,0.65,0.2,1,1,66,LSWS
11,0.65,0.2,0,0,67,LSWS
11,0.65,0.2,1,1,68,LSWS
11,0.65,0.2,0,1,69,LSWS
11,0.65,0.2,0,1,70,LSWS
11,0.65,0.2,0,0,71,LSWS
11,0.65,0.2,0,1,72,LSWS
11,0.65,0.2,0,1,73,LSWS
11,0.65,0.2,0,0,74,LSWS
11,0.65,0.2,1,0,75,LSWS
11,0.65,0.2,1,0,76,LSWS
11,0.65,0.2,1,0,77,LSWS
11,0.65,0.2,1,1,78,LSWS
11,0.65,0.2,0,1,79,LSWS
11,0.65,0.2,0,1,80,LSWS
11,0.65,0.2,0,0,81,LSWS
11,0.65,0.2,1,0,82,LSWS
11,0.65,0.2,1,0,83,LSWS
11,0.65,0.2,1,1,84,LSWS
11,0.65,0.2,0,1,85,LSWS
11,0.65,0.2,0,1,86,LSWS
11,0.65,0.2,0,0,87,LSWS
11,0.65,0.2,1,0,88,LSWS
11,0.65,0.2,1,1,89,LSWS
11,0.65,0.2,0,0,90,LSWS
11,0.65,0.2,1,1,91,LSWS
11,0.65,0.2,0,1,92,LSWS
11,0.65,0.2,0,1,93,LSWS
11,0.65,0.2,0,0,94,LSWS
11,0.65,0.2,1,1,95,LSWS
11,0.65,0.2,0,1,96,LSWS
11,0.65,0.2,0,1,97,LSWS
11,0.65,0.2,0,1,98,LSWS
11,0.65,0.2,0,1,99,LSWS
11,0.65,0.2,0,1,100,LSWS
11,0.65,0.2,0,0,101,LSWS
11,0.65,0.2,0,0,102,LSWS
11,0.65,0.2,1,1,103,LSWS
11,0.65,0.2,0,0,104,LSWS
11,0.65,0.2,1,0,105,LSWS
11,0.65,0.2,1,1,106,LSWS
11,0.65,0.2,0,0,107,LSWS
11,0.65,0.2,0,0,108,LSWS
11,0.65,0.2,1,1,109,LSWS
11,0.65,0.2,0,1,110,LSWS
11,0.65,0.2,1,1,111,LSWS
11,0.65,0.2,0,1,112,LSWS
11,0.65,0.2,0,1,113,LSWS
11,0.65,0.2,0,1,114,LSWS
11,0.65,0.2,0,1,115,LSWS
11,0.65,0.2,0,1,116,LSWS
11,0.65,0.2,1,1,117,LSWS
11,0.65,0.2,0,1,118,LSWS
11,0.65,0.2,0,0,119,LSWS
11,0.65,0.2,1,1,120,LSWS
12,0.65,0.2,0,1,1,LSWS
12,0.65,0.2,0,1,2,LSWS
12,0.65,0.2,0,1,3,LSWS
